Row #	X	Y	XY-up	XY-down
85	0.726102769374847	0.926777780056	1.17731964588165	1.17737126350403
86	0.726186454296112	0.926777780056	1.17737126350403	1.17742276191711
87	0.726270079612732	0.926777780056	1.17742276191711	1.17747437953949
88	0.726353704929352	0.926777780056	1.17747437953949	1.17752599716187
89	0.726437270641327	0.926777780056	1.17752587795258	1.17757749557495
90	0.726520895957947	0.926777780056	1.17757749557495	1.17762911319733
91	0.726604461669922	0.926777780056	1.17762911319733	1.17768061161041
92	0.726688086986542	0.926777780056	1.17768061161041	1.17773222923279
93	0.726771593093872	0.926777780056	1.17773222923279	1.17778372764587
94	0.726855099201202	0.926777780056	1.17778372764587	1.17783534526825
95	0.726938664913177	0.926777780056	1.17783534526825	1.17788684368134
96	0.727022171020508	0.926777780056	1.17788684368134	1.17793846130371
